"hive";"internal";"external";"board";"temp1";"temp2";"temp3";"temp4";"temp5";"operational";"panel";"cell";"weight";"latitude";"longitude";"altitude";"temperature";"pressure";"humidity";"rain_level";"wind_direction";"wind_speed";"wind_speed_mean";"wind_speed_max";"wind_direction_at_max_speed";"flow";"date"
"AAA00354976091004203";3340;2300;2318;;;;;;0;12055;4292;34861;45.7275;9.7127;;;;;;;;;;;70;"2023-08-02 06:17:24+02"
"AAA00354976091004203";3332;2300;2412;;;;;;0;12186;4286;34788;45.7275;9.7127;;;;;;;;;;;89;"2023-08-02 06:32:30+02"
"AAA00354976091004203";3329;2293;2331;;;;;;0;12055;4286;34861;45.7275;9.7127;;;;;;;;;;;84;"2023-08-02 06:47:36+02"
"AAA00354976091004203";3333;2300;2325;;;;;;0;12055;4292;34934;45.7275;9.7127;;;;;;;;;;;99;"2023-08-02 07:02:34+02"
"AAA00354976091004203";3332;2293;2318;;;;;;0;12055;4286;35007;45.7275;9.7127;;;;;;;;;;;64;"2023-08-02 07:17:39+02"
"AAA00354976091004203";3333;2287;2312;;;;;;0;12055;4292;34861;45.7275;9.7127;;;;;;;;;;;58;"2023-08-02 07:32:44+02"
"AAA00354976091004203";3349;2287;2306;;;;;;0;12055;4292;34861;45.7275;9.7127;;;;;;;;;;;76;"2023-08-02 07:47:50+02"
"AAA00354976091004203";3340;2281;2312;;;;;;0;12055;4292;34861;45.7275;9.7127;;;;;;;;;;;97;"2023-08-02 08:03:04+02"
"AAA00354976091004203";3338;2281;2312;;;;;;0;12055;4292;34861;45.7275;9.7127;;;;;;;;;;;102;"2023-08-02 08:18:09+02"
"AAA00354976091004203";3339;2287;2318;;;;;;0;12055;4286;34934;45.7275;9.7127;;;;;;;;;;;122;"2023-08-02 08:33:14+02"
"AAA00354976091004203";3346;2293;2325;;;;;;0;12055;4292;34861;45.7275;9.7127;;;;;;;;;;;129;"2023-08-02 08:48:19+02"
"AAA00354976091004203";3338;2300;2343;;;;;;0;12055;4292;34861;45.7275;9.7127;;;;;;;;;;;150;"2023-08-02 09:03:26+02"
"AAA00354976091004203";3346;2312;2356;;;;;;0;12055;4286;34861;45.7275;9.7127;;;;;;;;;;;135;"2023-08-02 09:18:31+02"
"AAA00354976091004203";3346;2337;2381;;;;;;0;12055;4292;34861;45.7275;9.7127;;;;;;;;;;;185;"2023-08-02 09:33:37+02"
